개구리 어린이집,3806.752753944057986,4434.275235749102649,1105.201115839537806,717.470057715633970,3819.184217567993983
화곡꼬마천사어린이집,3314.243357117618871,3981.059502572818928,1077.753838410437083,1110.861507801563448,3224.086255578301007
예원비전스쿨어린이집,3513.222184786579419,4162.100749116518273,1018.780039443333294,903.722623067330801,3475.100087425455058
아띠어린이집,3413.395828937455008,4065.025457508432737,973.928790695656858,1000.185742984123408,3370.596937286707089
은도어린이집,3137.094687660487580,3810.778428721919681,1076.843985229765394,1304.021646538105188,3028.591233850967456
숲속나라어린이집,3419.479557069601924,4066.036184890340792,930.018452967411122,1001.067950355135736,3392.147510694198900
리라어린이집,3586.722215009312549,4214.839146517079826,915.648935878834777,907.031862537537108,3605.351345723965096
동성어린이집,3363.478354380621113,4010.402028337682623,895.106398250639245,1056.159353685201950,3337.327841494681252
해아띠스쿨어린이집,3440.191081474989460,4077.628500202465602,866.189774570462873,1004.794998568098890,3438.812071252261376
아이큰숲아기학교어린이집,3835.761600772156726,4440.204431497110818,1027.361902026585994,883.874143032427241,3904.844113413030755
초록어린이집,3703.754211645210489,4317.194312969474595,938.428766077248724,902.626280293878267,3755.748425411405151
아이큰숲자연학교어린이집,3851.213872579571671,4452.499235413542920,1031.951013314883767,902.753980156795592,3927.146966441489440
뽀로로와친구들 어린이집,3574.015360633030468,4196.429059084591245,869.113772106075544,950.151213884823733,3608.128877216565343
하얀마음어린이집,3545.843243301038910,4166.942269042868247,836.866396148900662,982.427511006172949,3584.422127770999396
진양아이어린이집,3161.706739812380874,3817.244552646521242,866.756089642136203,1250.174063248974562,3117.221586879788902
구립 아이나무어린이집,2678.410113706360789,3378.831831452898314,1405.090479657017340,1905.138921582826924,2458.072690730839895
초록영재어린이집,3585.694138033549279,4197.496717707682365,822.140001768062348,1007.114308980927831,3646.033053958617074
보배어린이집,2837.902418327709256,3514.228268061913695,1021.071254033513696,1601.139605369492983,2733.789003328889521
열매어린이집,2709.124830345233477,3394.707093164974140,1139.112695346937699,1761.252585958758118,2571.326383348680338
구립 푸른솔어린이집,2471.214943557883998,3177.945050998034731,1545.124358314838219,2163.298360195784880,2211.911507970748517
해피엔젤어린이집,3414.591403254866236,4026.098518958790464,668.352679932348451,1150.952508022248821,3482.436109464822493
아이파크어린이집,4139.267927112935467,4690.508397813336160,1262.382522744175958,1291.053144851387970,4310.607962826749826
구립 하늘숲어린이집,2468.715724960039552,3166.834570583623645,1346.241109769736340,2062.551082986343772,2277.029740831131221
근로복지공단 강서어린이집,2682.768094176948580,3355.254730542797006,955.955527086890015,1742.374686083192046,2603.329962557464569
화곡어린이집,3189.151394780300507,3805.791344820043832,524.139172655844277,1324.981819166213882,3254.267765094069546
예심어린이집,2882.968433215644836,3523.335514683840302,609.742202925364722,1545.636110868302922,2899.741258087203732
구립대우주어린이집,2296.269414745348968,2996.340123329915968,1398.285722630806504,2231.791510271968036,2104.063343244089083
아이샘어린이집,3188.073289318056595,3795.110359948875612,456.387118879729030,1370.788316110254527,3276.758309901978009
구립 늘사랑어린이집,4243.220085779107649,4766.753129073882519,1394.243468217796817,1549.779516617425315,4461.707067182752326
새빛아이어린이집,2446.842254089537164,3120.554541101631003,997.382526842951052,1976.399361509458913,2378.668684622001820
초록별어린이집,2302.235674722928707,2991.793407265204678,1228.110283911614943,2161.995455864132964,2172.882422258735915
주연어린이집,3156.977791217827416,3752.905119594257940,365.414875414686321,1453.933447473285469,3272.961443808753756
꼬마숲어린이집,2297.804280045619180,2981.716585047834542,1155.536200428030270,2145.492373294339814,2196.933942596007000
하얀돌어린이집,4057.727457641059118,4577.093282404567617,1221.613225463869412,1594.508249007885979,4288.672971651156331
별나라어린이집,2467.302006734976658,3125.169269713204358,828.423292706836492,1944.591420680134661,2456.130171940624223
강서힐스테이트어린이집,2488.136254590500357,3142.550537936109777,789.656444519217075,1924.674912896710339,2486.954064508950978
구립 이든아이어린이집,3202.879462424486974,3780.128353092185080,335.961315627221211,1521.698863478591647,3357.187771477048955
엔젤어린이집,2544.244752771829098,3187.138198642421230,669.343866269609521,1878.773888190826028,2575.090103315933902
주영어린이집,4055.844916434954939,4567.349070711679815,1236.267398668951273,1663.436266653671055,4300.087996317811303
구립 우장숲어린이집,2829.867198273044778,3441.185351969842486,336.842222653995236,1678.465220291337573,2927.160073347833986
두빛나래터발도르프어린이집,3824.978613429385859,4351.336257058749652,984.279951904002019,1574.634455646496235,4051.216062830263581
강서햇빛발도르프어린이집,3306.930952081982468,3869.150011682336299,428.550378470538305,1542.069622866544705,3486.876686789603809
튼튼키즈어린이집,4105.383978245453363,4608.369421865295408,1303.079507369975090,1734.442353870139868,4362.181124161797925
튼튼어린이집,4114.787030699508250,4616.172095768950385,1315.857905894166834,1747.970844208836752,4373.906306972427046
라임어린이집,2453.213251959005902,3096.004272654605302,705.746941950993687,1969.723077463357185,2491.106111216735826
초롱어린이집,2493.111895750736039,3130.840062940555072,648.812069265605260,1937.284690100623720,2542.855539020864853
아장닷컴어린이집,3042.487215814268893,3617.260634028799814,173.646600678864075,1658.445164521870083,3209.804552106371375
하늘누리어린이집,1743.156446129115693,2456.324159926959055,1973.985181451700328,2954.862053880448912,1402.749821454553967
리틀킹어린이집,4993.268736553490271,5441.275764102765606,2281.081344314998205,2402.942139159737053,5312.277367083048375
혜시의사과나무어린이집,2105.781428834599410,2777.765237878049902,1110.372475710884373,2310.942725796618106,2074.163197473958462
하하호호어린이집,5154.004567210636196,5590.500302801132420,2463.728118326037929,2569.629476657524719,5486.099282531575227
베베키즈어린이집,2127.446464154618297,2788.573078951627394,1014.805174259468345,2284.373185157379794,2134.343747537962827
한울어린이집,2551.196292573329629,3160.065958562923697,430.424675815461114,1948.563595743887845,2672.551650095399509
e-다솔어린이집,2113.857056460009971,2770.285443687794213,991.536630200251011,2298.721806221633415,2138.308155922721653
다해영재어린이집,2359.476185660428655,2981.418351245789836,632.427159079837452,2099.470907392955269,2462.858684433202143
별강서어린이집,3233.664063686484042,3765.770541650986615,429.905875731023059,1780.635414199852903,3472.805618118878556
강서어린이집,3185.467464075191856,3720.731690756592343,378.655099039359982,1788.824191565003503,3421.237518151854601
하울어린이집,4072.243515854429006,4541.891166111302482,1369.193052435960681,2011.469458182357357,4381.673262948687807
구립 태진한솔어린이집,5058.798008340726483,5481.325126383999304,2414.093169987462716,2638.927679751946016,5411.626428734948604
구립 아이편한어린이집,4775.749823104057214,5208.924260334715655,2120.553945072618717,2441.079877635968842,5119.777477142870339
드림어린이집,1591.277332616094100,2300.797635292935865,1800.469002410316762,2944.963463184417833,1389.424869100752176
동아어린이집,5373.949714272051096,5780.827986865446292,2753.933846362499025,2916.293784360726931,5741.849888527169242
강서구청어린이집,3148.774823646289406,3672.618358116723357,404.479410906690305,1880.096890984569654,3406.176582561866780
키즈파랑새어린이집,4057.982470153053782,4520.371200628371298,1381.125505780280719,2068.969777065260132,4378.465802916469329
또래방어린이집,2232.997670558169830,2849.639498368951081,711.585028381742291,2234.368378333960663,2360.881711786389133
동그라미어린이집,2182.800094393788640,2804.951283459535716,772.694334864184498,2271.995020288991327,2301.272581488876767
리틀빌리지어린이집,4709.110593749531290,5138.143769577889543,2072.376822996899591,2452.048510924561015,5060.166784012915741
레드로빈어린이집,4674.333705305946751,5104.267523956475088,2037.909668324077074,2433.797862575601812,5024.919679780808110
한결어린이집,2091.282845970662493,2723.097489769269032,883.493607444976305,2345.505900712382754,2192.900035022982593
구립 청솔어린이집,1821.688934136054058,2489.329689704052271,1255.405740743820616,2590.811714306669273,1839.736384980881894
꼬모어린이집,5323.932037530064918,5724.663866230916938,2725.491673947871732,2938.072565682826735,5700.561959677945197
아침해 어린이집,5326.065624405885501,5726.669202501632753,2727.861495081886005,2940.168553225416417,5702.823828672858326
마곡 행복한i어린이집,1486.574585268191186,2196.312303475845965,1851.867996880368537,3039.239919534594719,1299.724867350816567
염창어린이집,4647.880960402028904,5072.982393774135744,2029.460578463259480,2464.171904090890166,5005.539484080124566
구립 스마일어린이집,2058.035374691651214,2685.096884376636353,894.323145375517697,2386.008037569495627,2176.042255677533831
구립 염창별하어린이집,4378.613788303111505,4810.459064458685134,1767.056731207963821,2343.759796089490010,4733.407412685189229
신원어린이집,5268.590624081353781,5661.002456500091284,2699.728578964628014,2974.228619439816612,5656.668375735546761
햇살어린이집,2721.683001675406558,3257.233236795437278,283.648576493950770,2096.902860058104125,2981.784599180054101
하늘샘어린이집,1831.130334526588058,2471.148847852055951,1128.736636129103772,2594.081288705071984,1939.481164817173294
현대키즈어린이집,5074.898525764972874,5469.844400699240396,2514.072427563262409,2862.554296237145536,5463.168314790818840
동산어린이집,5130.657935715596977,5522.543087934006508,2574.788204887473057,2911.599031342153012,5521.768123387224477
구립볏고을어린이집,3485.776616873810326,3954.225805288794163,897.780092478812776,2098.646675369900095,3816.291914975372492
오즈의마법사어린이집,1277.519891487874474,1990.616983317280528,2065.799045431236664,3285.901243866529057,1054.011046178097786
구립 하나로어린이집,4815.282141324354598,5216.610881095519289,2258.338601222441412,2706.622869628418357,5200.416281407997303
단비어린이집,3220.892349867970097,3701.521935330800716,672.932951158511969,2110.272830773427359,3544.174475186768177
아란어린이집,5032.969177456639954,5418.222570418198302,2507.752115179027896,2918.068515573554578,5434.043728162582738
발산 빅스맘 어린이집,1961.350296169496005,2560.991535404532897,927.011404759214543,2534.255340611344764,2157.407899747508509
마곡사임당어린이집,1348.329917431332206,2042.667326121275210,1750.685766127476427,3087.891933231482653,1322.897522447147821
유성어린이집,1989.355049479476975,2580.556880714393174,892.880852290871076,2527.097633281386152,2201.057933669319937
버클리 어린이집,1482.608501677639651,2151.837856224948155,1519.482524661916614,2929.474013380023280,1548.336020342330812
현대어린이집,5062.424505304399645,5441.916624621070696,2553.545196724586276,2974.773779081548128,5470.010491898240616
구립 드보라어린이집,1616.170178635827824,2255.808318021130162,1315.899360647958019,2809.362146083125026,1756.727304036435498
코코베베어린이집,5068.334340507301022,5444.896326031591343,2568.713403901865604,2999.504852824756654,5479.363833073026399
꿈땅어린이집,2175.401973911541972,2734.032502396132713,713.425879139487051,2448.490543223509576,2434.427386299791578
숲으로 가는 어린이집,4744.596648619564803,5130.659616566253135,2248.154245084330341,2797.281917782427172,5150.191922985056408
동광어린이집,4990.054291103705509,5365.260795918750773,2503.201994791057587,2975.218164527665976,5404.123473775696766
미즈메디어린이집,2074.048665117131350,2636.583233263771035,811.313146851121132,2525.928377584663394,2335.339863836622044
유창어린이집,2004.107502146046045,2568.667100835678411,880.009540134754616,2582.715841097447537,2268.690669809878727
수명산어린이집,1414.853926240243482,2069.592664949410391,1530.409824225106377,3000.045889964031176,1545.317037952842156
마곡자연숲어린이집,1114.258354497225582,1821.162187489444023,2014.112861373524765,3352.400980933919072,1054.385744335907930
KB강서어린이집,4560.740268264796214,4941.358406984057183,2108.846685925920156,2777.867376106320989,4976.790335147078622
구립 푸른별어린이집,1230.431493941466215,1910.912476641527064,1765.960615399050084,3184.705272919565687,1305.722396749606332
블루나인어린이집,3956.660125262447764,4359.813321725611786,1529.320401438494400,2505.620948692014281,4359.932377468407140
하나린어린이집,1114.337301607555673,1814.632687013795021,1955.944952360232037,3327.021034711409357,1112.246407986969871
구립 뜰아래어린이집,4649.519787144100519,5025.130234280177319,2203.298104966174833,2842.599493732122937,5069.713234446110619
구립 노블키즈어린이집,1319.493461347196444,1981.151229045740592,1631.280406490636324,3093.139683646821595,1447.084393285909982
아이삭어린이집,1388.154301422279786,2027.989129359334811,1524.250143710291923,3037.383591980067195,1569.606466490628009
해사랑어린이집,1203.673686010985421,1875.087985732647667,1757.563389429104745,3208.242003677577941,1323.926329135975948
발산어린이집,2225.819462402192130,2740.530833719893963,755.446922132268128,2555.980639667578544,2556.901815596762845
한마음 어린이집,4424.821680765722704,4800.369593101545433,2013.938082876073395,2777.209161564725946,4849.946238488333620
꿈이있는어린이집,4059.882209478116692,4449.360188589083009,1665.680418432571287,2610.185830373631688,4477.203770893387627
별빛어린이집,3853.093672092405086,4250.919725219654538,1475.543226729225580,2538.657463114925122,4265.991984810163558
푸르미어린이집,4529.797922547375492,4898.514809842403338,2127.607340878932064,2855.511216125056308,4960.688920826267349
염창누리봄어린이집,4799.133014193012968,5158.316896137626827,2392.449039428687684,3016.104398372795913,5235.676525780204429
꿈사랑어린이집,1385.530208769174806,2008.737614885849098,1506.151762951997398,3057.916700631499225,1612.127774057061742
공간어린이집,4891.284146829455494,5245.084837586361573,2491.921047108762195,3091.684294885968939,5332.299358913715878
푸른꿈어린이집,3933.951671080062169,4313.788576587737225,1612.626543959438777,2664.837408690551001,4366.303894406883046
밀알몬테소리어린이집,3990.420707501306424,4366.993774982328432,1668.034460068552107,2691.978828442364374,4425.082647711806203
등촌제일어린이집,3612.466996860027848,4004.237526692476422,1341.188142279398107,2584.091287310558528,4040.257704868900419
롯데어린이집,2784.058416383312760,3219.663563802424505,828.893399503766545,2549.946442639850375,3191.645937671662523
구립 가온어린이집,4069.156848355155944,4437.089927102296315,1763.486905202453954,2760.304547078214000,4511.841154595737862
리틀현대아이어린이집,1987.571446190572487,2493.353233194633049,992.062032255852841,2772.208288098376215,2354.673450212369971
프란치스코어린이집,986.510943268422125,1479.003061445220283,3218.676614677907764,4442.084041658613387,175.730074725025162
구립 소은어린이집,4672.416740461909285,5014.920991296013199,2347.395447938712550,3089.119098168275741,5130.376471384312026
해울어린이집,4119.752241572487037,4478.296161151399247,1841.261945738459644,2831.919081263430598,4571.935194135999154
마곡15 누리어린이집,967.406281685343288,1628.048043120640614,1943.875987061914657,3446.918345138251425,1199.456378160354006
구립 아기별어린이집,1870.910536898888040,2372.645402238301358,1107.964024860912332,2877.183385021047798,2256.392746748012996
키즈네이션어린이집,4559.178540460482509,4900.067296268618520,2259.872487640969211,3062.216616141371560,5021.212006986670531
마곡14 아이마당어린이집,895.524928707673325,1567.898681574909006,2028.253386926188114,3516.358124484541804,1114.105543858047440
딸기어린이집,798.425345987399510,1487.470101545973648,2150.459840151593653,3616.921435365913567,990.189367301078505
지니어스어린이집,3602.380536176860005,3968.290610328641378,1457.070966356390727,2747.270162435071597,4060.826452712145056
구립공항어린이집,737.307375614871944,1317.126297520351045,2981.564239580768572,4280.447078653246535,118.584972643233485
이화의료원어린이집,1652.776422769514966,2166.345394937099627,1292.112440788613867,3024.416878389439262,2046.794015281171141
사랑둥이어린이집,1862.755157104768841,2349.265846464205879,1149.500043508081035,2928.484436897058004,2271.349929652778883
마곡아이숲어린이집,1021.592925529826971,1648.289384081800335,1861.723181609908124,3416.882245830750890,1330.623027437541623
성민가정어린이집,3673.737109982988386,4034.364888932610029,1524.628027537022035,2779.371039370753351,4135.933432759271454
현대i어린이집,1779.040463893281640,2271.298011098575898,1212.388866548471469,2977.488325955115215,2188.824981883987675
포도나무어린이집,926.535836622699776,1566.781470110569444,1961.443113450484816,3500.278469504210989,1232.927631438136814
해오름어린이집,820.147915308195252,1484.615458786135605,2084.442918601703695,3593.669759223166238,1098.119078347920095
새영어린이집,4176.104477542162385,4511.101883424476000,1983.151710757470710,3000.535056788263773,4653.057744342227124
마곡두린아이어린이집,580.178607862071658,1237.277088277080793,2788.880893899505281,4147.744475785109898,353.284235460086393
구립 밤비어린이집,3445.907083420451727,3804.011756511960357,1408.847942745868750,2802.212525177494172,3918.294298246014023
마곡13 하나어린이집,536.376281725147351,1232.229230492656370,2656.819305848860040,4048.755002560034427,500.332622044066113
고운아이어린이집,539.852334391408135,1194.525101859213237,2805.007809203184934,4176.604310682059804,368.944894044807143
해피랜드어린이집,500.837779375199545,1205.359223613138965,2625.500684633074343,4037.364516071967046,557.183532945299930
마곡어린이집,506.984839912698533,1184.665095118778709,2741.807421689060448,4131.091557666382869,441.721546495375549
꿈초롱어린이집,3910.984697437038903,4242.390049195778374,1810.290900108774167,2979.455612213567292,4398.450330226783080
홈플러스어린이집,3201.121074677029810,3556.778497246575625,1314.993632300918762,2843.814611714199600,3685.064644284794213
단이슬어린이집,632.618557755058987,1162.394513597596188,3072.328991864249474,4414.127814337291966,226.927412348337896
고모랑이모랑어린이집,838.050293989115630,1212.546573692565971,3362.881237303846319,4671.159248945972649,346.390621473717545
굿모닝어린이집,3287.222242565990200,3626.670134899018649,1426.903263253950172,2922.162622333279160,3785.392226474591553
행복한어린이집,393.901802054473023,1095.140710568922486,2696.539390323869156,4132.925557541485432,571.877224941972713
아이꿈터어린이집,3914.113466275356586,4231.377779619953799,1875.249561202106179,3068.747467740115098,4416.345432692252871
병아리어린이집,2486.323785457486338,2859.552088376412030,1178.833326474730029,2964.070154377367999,2985.205170201223154
구립 보솜어린이집,2716.787998723136297,3076.922164238523237,1208.863908937990573,2936.959967790685369,3217.223857896034133
홈앤쇼핑 어린이집,578.240149264580168,1224.955838249279395,2302.499286762014890,3847.403106297555951,1027.791132372954053
구립 꼬꼬마라인어린이집,3312.688534519245422,3641.429094184960377,1488.852643084010651,2979.091304843805574,3821.151339325917888
꿈비어린이집,375.057638363748367,1085.274785603363171,2569.488506070689255,4053.496547526388440,747.575568757173642
마곡12 온새미어린이집,479.818616829580208,1149.900718045146277,2407.294766586520382,3935.047642677040130,933.200477115647004
마곡10 별솔어린이집,319.315141027691652,1014.366365232917133,2756.913576962530897,4208.231206797542654,588.387646705128418
구립 진로어린이집,2472.092217500171955,2831.129712062512226,1243.670215249153898,3029.092355184237476,2986.994945991786608
마곡11 나무햇살어린이집,363.439157501102784,1066.439439325600915,2552.657124535080129,4052.942401022537069,796.855668218662117
동부해맑은어린이집,999.711180215447143,1223.905932148139073,3621.184220874481525,4930.515928500628434,599.326944460428194
성모어린이집,2816.776565168740945,3144.851165799437695,1362.292297176222291,3058.465795106831138,3345.667596125737418
아이꿈어린이집,2282.309809624857735,2635.560431964714098,1321.253748675416546,3130.347811017626555,2814.941038044153629
은초록어린이집,2179.195143927318895,2530.673549184490639,1366.858845440131290,3182.753624463662618,2720.592712223585750
하나영재어린이집,3344.083156472235714,3646.853099050212222,1624.900105474414659,3119.489852300751409,3877.582788516996970
한국공항공사어린이집,1736.896309395627668,1764.971245801097439,4364.884241032937098,5591.634178676365082,1299.734946652414692
신영광어린이집,2805.730154931338802,3124.743195796190776,1403.024956807930721,3103.226528198779761,3344.099774511233136
구립 엔젤아이어린이집,3319.135090052212945,3619.606867523449637,1625.082970457606507,3132.522387318061192,3855.701287082264116
국공립 가양 7 어린이집,3827.497736100988732,4108.585782508720513,1981.070679933093743,3275.211665049306703,4367.908555320523192
하은어린이집,1961.183026379588910,2298.703146510532861,1514.203384420369048,3332.956330098958006,2532.377481002592049
푸른어린이집,2712.249904140709987,3010.671965960889793,1488.906828493298690,3216.760442480374877,3274.504522493222794
구립 엠밸리큰나무어린이집,1495.853324139613733,1858.490791747324010,1738.165348743104005,3521.284292316663596,2089.074845107335022
마곡9 나인어린이집,74.545137039332332,765.778004621811760,2877.940812014777293,4390.256717936922541,767.383099510961301
LG이노텍 서울어린이집,1150.638083585158711,1538.662946175933939,1964.605992789738139,3698.275791988406581,1770.050625195357952
꿈나무어린이집,3151.318332098088831,3428.884892006800783,1668.327035778026129,3257.871968616339018,3715.194151832345597
민들레어린이집,3602.261551667455478,3866.789916273521612,1925.496623245583805,3340.553920975966776,4164.081450661256895
구립 큰별어린이집,2573.919237081091069,2858.971904123907279,1544.973421360804878,3305.012407941466336,3154.840203440771802
대림어린이집,2476.867263593568168,2762.337305965016185,1549.262074184268840,3327.335547224428865,3062.276969216981797
LG CNS어린이집,1451.299812954530580,1771.628787776712215,1864.217794471074740,3650.046722198108455,2086.125162987808380
샛별영재어린이집,3506.409829154544241,3763.054679766122717,1911.598110971342521,3374.375762354437029,4078.011622634696778
구립 코알라아가마을어린이집,3538.676391816587056,3789.833441161562405,1952.426270847196747,3407.094859535488013,4114.247402138383222
미소어린이집,118.441363029380881,641.267395523003756,2881.465314973479053,4445.653612726533538,959.469673624243228
동글동글어린이집,3437.033277323904713,3679.987469011558915,1939.531216912249192,3441.229905859536302,4022.618859519644502
사이언스파크어린이집,1110.230153062201907,1421.610139286559161,2126.965417491030621,3871.997306756859416,1796.310147116468443
자연어린이집,321.515952429781692,573.280253611525154,3195.486028691344927,4702.008173105416972,816.548156453987076
동성스마일어린이집,2423.572446747925824,2677.084071918120571,1679.819381685231974,3465.443878202443557,3038.693410346678320
마곡6 마곡숲어린이집,325.414577853391052,738.685673860875340,2716.937460923040817,4328.435831793402031,1139.458360852941041
마곡8 열린숲어린이집,140.768017722298225,578.497097355290634,2959.247469372803153,4519.725771356786936,955.508278285575443
예손어린이집,2985.834052597323989,3225.480444945615545,1788.847002305976048,3448.442562297521363,3588.590978722039381
둥근마음어린이집,2052.638602341342903,2307.330969314667527,1746.447164782654681,3563.930631190295117,2687.804292145301588
즐거운어린이집,3046.868459780408102,3281.126908883695705,1828.962329404880848,3471.721695614705368,3651.958264817859799
DYPNF 직장어린이집,1756.994199304253698,2003.532445453300625,1878.749237864617271,3694.243808545161301,2418.939711403213096
구립 아이솔 어린이집,1064.055030623158473,971.883900885658591,3888.771870242445857,5298.112958628511478,1022.271236456034899
마곡 이화어린이집,280.582481599210610,471.187936625497969,3148.072006960464023,4692.326124887555125,941.757815308699151
근로복지공단 등촌어린이집,2190.008688187591360,2421.945023673372361,1789.979572708850583,3600.039192910254769,2834.251026443844239
마곡코오롱어린이집,1403.178393786258084,1650.280931274726299,2055.515897410041362,3844.656112789148665,2095.973646901402390
해솔어린이집,2974.140948300026594,3197.021181101330512,1857.963562126455599,3525.944543150360914,3590.961254173303587
쥬빌리어린이집,582.670860576161544,555.132749612027624,3456.567382223880486,4949.661879563444018,907.974808906364729
구립 강변어린이집,3237.249128351367290,3451.286802161278956,1981.648857127259816,3572.848883668635153,3852.691044644849626
구립 해뜰어린이집,2144.615748694616286,2358.944242856032815,1858.111559352745871,3670.836785396734285,2804.169445598588027
사랑샘어린이집,304.805151626528243,418.608351391150393,3073.863933235877539,4659.676879318584724,1086.169702628494633
성산어린이집,775.851887244837030,634.029938237749320,3647.313358918657741,5126.742803874032688,998.619288074548308
마곡5 해맑은어린이집,390.603772743289142,333.163801238416511,3216.117794224178851,4787.772685542262479,1077.983923181140426
